entity_id,state,last_changed
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:11:40.752Z
sensor.xiao_sensor_xiao_12d7dc_battery,50.0,2026-07-30T14:11:51.945Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:12:03.099Z
sensor.xiao_sensor_xiao_12d7dc_battery,50.0,2026-07-30T14:12:14.263Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:12:36.985Z
sensor.xiao_sensor_xiao_12d7dc_battery,50.0,2026-07-30T14:12:48.147Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:12:59.308Z
sensor.xiao_sensor_xiao_12d7dc_battery,50.0,2026-07-30T14:13:10.471Z
sensor.xiao_sensor_xiao_12d7dc_battery,50.5,2026-07-30T14:13:21.636Z
sensor.xiao_sensor_xiao_12d7dc_battery,50.0,2026-07-30T14:13:32.848Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:14:52.960Z
sensor.xiao_sensor_xiao_12d7dc_battery,46.0,2026-07-30T14:15:15.609Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:15:26.768Z
sensor.xiao_sensor_xiao_12d7dc_battery,50.0,2026-07-30T14:15:49.091Z
sensor.xiao_sensor_xiao_12d7dc_battery,45.5,2026-07-30T14:16:00.270Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:16:11.433Z
sensor.xiao_sensor_xiao_12d7dc_battery,50.0,2026-07-30T14:16:22.595Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:16:33.805Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:16:56.580Z
sensor.xiao_sensor_xiao_12d7dc_battery,50.0,2026-07-30T14:17:07.734Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:17:18.983Z
sensor.xiao_sensor_xiao_12d7dc_battery,50.0,2026-07-30T14:17:52.790Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:18:37.545Z
sensor.xiao_sensor_xiao_12d7dc_battery,50.0,2026-07-30T14:18:48.706Z
sensor.xiao_sensor_xiao_12d7dc_battery,46.75,2026-07-30T14:19:11.076Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:19:22.271Z
sensor.xiao_sensor_xiao_12d7dc_battery,50.5,2026-07-30T14:19:33.468Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:19:44.666Z
sensor.xiao_sensor_xiao_12d7dc_battery,50.0,2026-07-30T14:20:07.091Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:20:18.305Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.75,2026-07-30T14:20:51.800Z
sensor.xiao_sensor_xiao_12d7dc_battery,47.5,2026-07-30T14:21:02.954Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:21:14.130Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:21:25.302Z
sensor.xiao_sensor_xiao_12d7dc_battery,50.0,2026-07-30T14:21:47.984Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:21:59.197Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:22:10.385Z
sensor.xiao_sensor_xiao_12d7dc_battery,47.75,2026-07-30T14:22:43.972Z
sensor.xiao_sensor_xiao_12d7dc_battery,50.0,2026-07-30T14:22:55.205Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:23:17.609Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:24:35.912Z
sensor.xiao_sensor_xiao_12d7dc_battery,50.0,2026-07-30T14:24:47.125Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:24:58.365Z
sensor.xiao_sensor_xiao_12d7dc_battery,50.0,2026-07-30T14:25:09.586Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:25:20.797Z
sensor.xiao_sensor_xiao_12d7dc_battery,50.0,2026-07-30T14:25:32.473Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:25:43.682Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:26:17.237Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:27:02.025Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T14:27:13.366Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:27:24.906Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:27:47.260Z
sensor.xiao_sensor_xiao_12d7dc_battery,45.75,2026-07-30T14:27:58.449Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:28:09.688Z
sensor.xiao_sensor_xiao_12d7dc_battery,50.0,2026-07-30T14:28:20.940Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:28:54.816Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:29:28.634Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:29:39.817Z
sensor.xiao_sensor_xiao_12d7dc_battery,50.0,2026-07-30T14:30:02.212Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:30:13.457Z
sensor.xiao_sensor_xiao_12d7dc_battery,45.5,2026-07-30T14:30:58.233Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:31:09.418Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:31:32.075Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:31:55.020Z
sensor.xiao_sensor_xiao_12d7dc_battery,45.75,2026-07-30T14:32:17.415Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:32:28.629Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:33:02.246Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T14:33:35.931Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:33:47.118Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:34:21.009Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:34:32.157Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:35:05.861Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:35:17.278Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:36:02.174Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:36:13.348Z
sensor.xiao_sensor_xiao_12d7dc_battery,50.0,2026-07-30T14:36:24.611Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:36:35.791Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:36:47.020Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T14:37:09.671Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:37:20.977Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:37:54.489Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T14:38:05.741Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:38:17.041Z
sensor.xiao_sensor_xiao_12d7dc_battery,46.0,2026-07-30T14:38:28.225Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:38:39.441Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:39:02.264Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:39:25.225Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:39:36.377Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:39:58.905Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:40:10.150Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:40:21.345Z
sensor.xiao_sensor_xiao_12d7dc_battery,50.0,2026-07-30T14:41:17.627Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:41:28.811Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:42:02.645Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:42:13.851Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:42:59.202Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:43:10.685Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T14:43:55.849Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:44:07.065Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:44:29.809Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:44:41.044Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:45:04.337Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:45:15.510Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:45:26.671Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:45:49.086Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.25,2026-07-30T14:46:22.946Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:46:34.148Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:46:45.336Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:47:07.951Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:47:41.465Z
sensor.xiao_sensor_xiao_12d7dc_battery,47.5,2026-07-30T14:47:52.650Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:48:03.861Z
sensor.xiao_sensor_xiao_12d7dc_battery,46.0,2026-07-30T14:48:48.969Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:49:00.365Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:49:11.732Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:50:30.737Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:50:42.266Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:52:22.954Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:52:34.121Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:52:56.809Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:53:08.018Z
sensor.xiao_sensor_xiao_12d7dc_battery,47.25,2026-07-30T14:53:41.605Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:53:52.819Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:54:03.994Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:54:15.505Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.75,2026-07-30T14:54:37.981Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:55:00.412Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T14:55:11.661Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:55:22.906Z
sensor.xiao_sensor_xiao_12d7dc_battery,45.5,2026-07-30T14:55:34.256Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:55:45.477Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T14:56:08.298Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:56:19.564Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T14:56:41.995Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:56:53.607Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T14:57:05.082Z
sensor.xiao_sensor_xiao_12d7dc_battery,46.0,2026-07-30T14:57:38.647Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:57:49.879Z
sensor.xiao_sensor_xiao_12d7dc_battery,47.0,2026-07-30T14:58:12.226Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T14:58:23.462Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:58:34.671Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T14:58:45.911Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:58:57.081Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T14:59:08.561Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:59:19.794Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T14:59:31.285Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T14:59:53.803Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:00:16.213Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T15:00:27.393Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:00:49.802Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T15:01:01.334Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:01:12.738Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T15:01:24.258Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:01:35.462Z
sensor.xiao_sensor_xiao_12d7dc_battery,47.25,2026-07-30T15:01:58.146Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:02:09.328Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:02:20.830Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:02:32.034Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:02:43.217Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:02:54.425Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T15:03:05.913Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:03:18.395Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:03:29.634Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:03:40.930Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.5,2026-07-30T15:04:03.310Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T15:04:14.499Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:04:25.689Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T15:05:23.431Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:05:34.602Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:05:46.074Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.5,2026-07-30T15:05:57.586Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T15:06:08.769Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:06:20.979Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T15:06:32.430Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:06:54.945Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T15:07:06.419Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:07:17.588Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:07:52.754Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:08:04.325Z
sensor.xiao_sensor_xiao_12d7dc_battery,46.75,2026-07-30T15:08:15.501Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.5,2026-07-30T15:08:27.066Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:08:38.252Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:09:45.784Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T15:09:57.014Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:10:08.209Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.75,2026-07-30T15:10:53.187Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:11:04.345Z
sensor.xiao_sensor_xiao_12d7dc_battery,47.25,2026-07-30T15:11:15.500Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:11:26.670Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:11:48.995Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.5,2026-07-30T15:12:11.367Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:12:22.556Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:12:45.094Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:13:07.591Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:13:52.365Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:14:03.546Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:14:25.970Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:14:37.185Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:15:55.938Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:16:07.301Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:16:41.859Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:17:26.974Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:18:00.553Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:18:11.814Z
sensor.xiao_sensor_xiao_12d7dc_battery,45.25,2026-07-30T15:18:23.033Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:18:34.235Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:19:08.288Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:19:30.666Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:19:41.924Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:19:53.398Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:20:04.631Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:20:38.554Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:20:49.743Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.0,2026-07-30T15:21:12.393Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:21:23.616Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:21:57.194Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:22:20.138Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.5,2026-07-30T15:22:53.669Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:23:04.891Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:23:28.244Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:23:39.413Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:23:50.587Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:24:02.026Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:24:13.188Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:24:24.446Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:24:35.618Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.5,2026-07-30T15:24:57.975Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:25:09.143Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:25:20.319Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:25:31.617Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.75,2026-07-30T15:26:05.668Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.25,2026-07-30T15:26:17.130Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:26:28.301Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.75,2026-07-30T15:26:39.473Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:26:50.641Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:27:46.910Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:27:58.092Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:29:05.741Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:29:16.996Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.75,2026-07-30T15:29:28.676Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:29:40.325Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.75,2026-07-30T15:30:36.633Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:30:59.016Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.75,2026-07-30T15:31:10.195Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:31:21.677Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.75,2026-07-30T15:32:40.792Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:33:03.172Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.75,2026-07-30T15:33:25.586Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:33:47.983Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.75,2026-07-30T15:33:59.160Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:34:21.823Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.75,2026-07-30T15:34:33.368Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.5,2026-07-30T15:34:44.542Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.75,2026-07-30T15:34:55.990Z
sensor.xiao_sensor_xiao_12d7dc_battery,45.25,2026-07-30T15:35:07.159Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:35:18.315Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.75,2026-07-30T15:35:29.493Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.0,2026-07-30T15:35:40.667Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.75,2026-07-30T15:35:51.858Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:36:14.254Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.25,2026-07-30T15:36:25.444Z
sensor.xiao_sensor_xiao_12d7dc_battery,45.25,2026-07-30T15:36:36.666Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:36:47.873Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.5,2026-07-30T15:37:21.818Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.25,2026-07-30T15:37:32.979Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:37:44.166Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.75,2026-07-30T15:38:17.801Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:39:13.899Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.75,2026-07-30T15:39:25.276Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:39:58.942Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.5,2026-07-30T15:40:10.110Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.75,2026-07-30T15:41:19.073Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:41:30.293Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.5,2026-07-30T15:41:41.474Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.75,2026-07-30T15:41:52.724Z
sensor.xiao_sensor_xiao_12d7dc_battery,45.25,2026-07-30T15:42:03.906Z
sensor.xiao_sensor_xiao_12d7dc_battery,44.75,2026-07-30T15:42:15.089Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.5,2026-07-30T15:42:26.273Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.75,2026-07-30T15:42:37.465Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:43:33.625Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.5,2026-07-30T15:43:44.846Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.75,2026-07-30T15:44:07.187Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:44:42.001Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.75,2026-07-30T15:44:53.166Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.5,2026-07-30T15:45:04.353Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.75,2026-07-30T15:45:26.728Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:46:12.041Z
sensor.xiao_sensor_xiao_12d7dc_battery,46.0,2026-07-30T15:46:23.197Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.75,2026-07-30T15:46:34.363Z
sensor.xiao_sensor_xiao_12d7dc_battery,44.25,2026-07-30T15:46:45.635Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.75,2026-07-30T15:46:56.819Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.5,2026-07-30T15:47:19.217Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.75,2026-07-30T15:47:30.400Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.5,2026-07-30T15:48:03.977Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.75,2026-07-30T15:48:15.484Z
sensor.xiao_sensor_xiao_12d7dc_battery,45.25,2026-07-30T15:48:27.005Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.75,2026-07-30T15:48:38.199Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:49:00.829Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.25,2026-07-30T15:49:12.269Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.75,2026-07-30T15:49:34.997Z
sensor.xiao_sensor_xiao_12d7dc_battery,49.0,2026-07-30T15:50:31.043Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.75,2026-07-30T15:50:42.505Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.5,2026-07-30T15:50:54.003Z
sensor.xiao_sensor_xiao_12d7dc_battery,48.25,2026-07-30T15:51:05.172Z
